scrape_time,city_name,locality_name,one_bhk_rent_range,two_bhk_rent_range,three_bhk_rent_range
2019-03-19 11:17,bangalore,Roopena Agrahara,-,Rs. 13600 - 16150,-
2019-03-19 11:17,bangalore,Sahyadri Layout,-,Rs. 21284 - 25541,Rs. 27285 - 31378
2019-03-19 11:17,bangalore,Sarjapura - Attibele Road,-,Rs. 6040 - 7687,Rs. 10883 - 12862
2019-03-19 11:17,bangalore,Sector 1 HSR Layout,-,Rs. 20551 - 22420,Rs. 29750 - 32725
2019-03-19 11:17,bangalore,Sector 2 HSR Layout,Rs. 13260 - 16830,Rs. 18459 - 22346,Rs. 25245 - 32258
2019-03-19 11:17,bangalore,Sector 7 HSR Layout,-,Rs. 23746 - 26714,-
2019-03-19 11:17,bangalore,Shan Boga Colony,-,-,-
2019-03-19 11:17,bangalore,Shikaripalya,-,-,Rs. 17255 - 19720
2019-03-19 11:17,bangalore,Silk Board,Rs. 8772 - 11404,Rs. 15172 - 18742,Rs. 21675 - 28050
2019-03-19 11:17,bangalore,Singasandra,-,Rs. 12495 - 15172,-
2019-03-19 11:17,bangalore,Somasundara Palya,-,Rs. 16256 - 19125,-
2019-03-19 11:17,bangalore,Subramanyapura,-,Rs. 12240 - 16320,Rs. 17340 - 20230
2019-03-19 11:17,bangalore,Talaghattapura,-,-,Rs. 12750 - 16575
2019-03-19 11:17,bangalore,Uttarahalli,-,Rs. 9818 - 11602,Rs. 13770 - 16065
2019-03-19 11:17,bangalore,Vasantha Vallabha Nagar,-,-,Rs. 17629 - 21155
2019-03-19 11:17,bangalore,Vijaya Bank Layout,-,Rs. 13257 - 16097,Rs. 18028 - 20432
2019-03-19 11:17,bangalore,Vishwapriya Layout,-,-,-
2019-03-19 11:17,bangalore,Vittasandra,-,Rs. 17600 - 18635,-
2019-03-19 11:17,bangalore,Yelenahalli,-,-,-
2019-03-19 11:17,bangalore,Ashok Nagar,-,Rs. 45186 - 54223,-
2019-03-19 11:17,bangalore,Benson Town,-,-,Rs. 46410 - 55335
2019-03-19 11:17,bangalore,Cox Town,-,Rs. 21420 - 24098,-
2019-03-19 11:17,bangalore,Cunningham Road,-,-,-
2019-03-19 11:17,bangalore,Frazer Town,-,Rs. 20570 - 23375,-
2019-03-19 11:17,bangalore,Lavelle Road,-,-,Rs. 76644 - 103572
2019-03-19 11:17,bangalore,M.G Road,-,Rs. 32538 - 38454,Rs. 43435 - 52742
2019-03-19 11:17,bangalore,Richards Town,-,-,Rs. 38802 - 49385
2019-03-19 11:17,bangalore,Richmond Road,-,Rs. 30916 - 35333,Rs. 59949 - 76486
2019-03-19 11:17,bangalore,Richmond Town,-,Rs. 30916 - 35333,Rs. 57810 - 76392
2019-03-19 11:17,bangalore,Shanthala Nagar,-,-,Rs. 76644 - 103572
2019-03-19 11:17,bangalore,Ulsoor,Rs. 12186 - 15232,Rs. 20528 - 24990,Rs. 33724 - 42521
2019-03-19 11:17,bangalore,Vittal Mallya Road,-,Rs. 43520 - 48960,-
2019-03-19 11:17,bangalore,3rd Block HBR Layout,-,Rs. 18700 - 22440,-
2019-03-19 11:17,bangalore,AECS Layout,Rs. 13056 - 14144,Rs. 19550 - 23460,Rs. 23611 - 31068
2019-03-19 11:17,bangalore,Ambalipura,-,Rs. 19635 - 25245,Rs. 29920 - 34000
2019-03-19 11:17,bangalore,Ambedkar Nagar,-,-,Rs. 25840 - 28560
2019-03-19 11:17,bangalore,Anjappa Layout,Rs. 10947 - 11353,-,-
2019-03-19 11:17,bangalore,Ardendale,-,-,Rs. 17340 - 20230
2019-03-19 11:17,bangalore,Badavala Nagar,Rs. 10542 - 11758,Rs. 16949 - 18644,-
2019-03-19 11:17,bangalore,Balagere,Rs. 14849 - 17598,Rs. 18700 - 21250,-
2019-03-19 11:17,bangalore,Banaswadi,Rs. 7973 - 10251,Rs. 16830 - 17765,Rs. 19984 - 23511
2019-03-19 11:17,bangalore,Belatur,-,Rs. 14458 - 16386,-
2019-03-19 11:17,bangalore,Belatur Colony,-,-,-
2019-03-19 11:17,bangalore,Bhoganhalli,-,Rs. 19635 - 25245,Rs. 29113 - 33272
2019-03-19 11:17,bangalore,B Narayanapura,Rs. 11492 - 12376,Rs. 16958 - 19635,-
2019-03-19 11:17,bangalore,Brookefield,-,Rs. 19207 - 23780,Rs. 23837 - 30459
2019-03-19 11:17,bangalore,Cambridge Layout,-,Rs. 25245 - 28050,Rs. 40928 - 50477
2019-03-19 11:17,bangalore,Channasandra,-,Rs. 12686 - 14378,Rs. 14498 - 16728
2019-03-19 11:17,bangalore,Chelekare,-,Rs. 16578 - 18651,-
2019-03-19 11:17,bangalore,Chinnapanahalli,-,Rs. 19380 - 22440,-
2019-03-19 11:17,bangalore,CMH Road,-,Rs. 24480 - 27540,-
2019-03-19 11:17,bangalore,Cooke Town,Rs. 13834 - 16600,Rs. 20570 - 23375,-
2019-03-19 11:17,bangalore,CV Raman Nagar,Rs. 10924 - 12485,Rs. 17243 - 20117,Rs. 24082 - 32110
2019-03-19 11:17,bangalore,Defence Colony,-,-,-
2019-03-19 11:17,bangalore,Devarabeesana Halli,-,-,-
2019-03-19 11:17,bangalore,Doddabanahalli,-,Rs. 8466 - 9877,-
2019-03-19 11:17,bangalore,Doddakannelli,-,Rs. 18836 - 22603,Rs. 22865 - 26295
2019-03-19 11:17,bangalore,Dodda Nekkundi,-,Rs. 19429 - 22079,Rs. 24044 - 26334
2019-03-19 11:17,bangalore,Dodda Nekkundi Extension,-,-,-
2019-03-19 11:17,bangalore,Doddanekundi,Rs. 9955 - 12444,Rs. 17595 - 21505,-
2019-03-19 11:17,bangalore,Domlur,Rs. 12622 - 14492,Rs. 27540 - 31620,-
2019-03-19 11:17,bangalore,Dooravani Nagar,-,-,Rs. 27174 - 29538
2019-03-19 11:17,bangalore,EPIP Zone,-,Rs. 23297 - 26209,Rs. 35998 - 44179
2019-03-19 11:17,bangalore,Garudachar Palya,-,-,Rs. 26442 - 30048
2019-03-19 11:17,bangalore,GM Palaya,Rs. 11624 - 12554,Rs. 15794 - 17652,Rs. 21675 - 24225
2019-03-19 11:17,bangalore,Gunjur,-,-,-
2019-03-19 11:17,bangalore,Hagadur,-,Rs. 12340 - 14985,-
2019-03-19 11:17,bangalore,HAL 2nd Stage,Rs. 11730 - 14174,Rs. 22440 - 27115,Rs. 27668 - 34255
2019-03-19 11:17,bangalore,HAL 3rd Stage,-,Rs. 21212 - 23056,-
2019-03-19 11:17,bangalore,Harlur Road,-,Rs. 23991 - 25911,Rs. 27455 - 31790
2019-03-19 11:17,bangalore,HBR Layout,Rs. 7948 - 10752,Rs. 16242 - 19108,Rs. 21932 - 26549
2019-03-19 11:17,bangalore,Hoodi,-,Rs. 17846 - 20664,Rs. 22658 - 26656
2019-03-19 11:17,bangalore,Hoskote,-,Rs. 7517 - 8884,Rs. 10276 - 13078
2019-03-19 11:17,bangalore,HRBR Layout,-,Rs. 18742 - 21420,Rs. 32130 - 35190
2019-03-19 11:17,bangalore,Indira Nagar,Rs. 13260 - 15810,Rs. 22482 - 27370,Rs. 57375 - 61625
2019-03-19 11:17,bangalore,Indira Nagar Stage 2,-,Rs. 21505 - 27115,Rs. 66555 - 71485
2019-03-19 11:17,bangalore,ITPL,-,Rs. 17085 - 20502,Rs. 19135 - 23919
2019-03-19 11:17,bangalore,Jeevan Bima Nagar,-,Rs. 19149 - 20890,-
2019-03-19 11:17,bangalore,Kadubeesanahalli,-,Rs. 19903 - 23694,Rs. 28560 - 34000
2019-03-19 11:17,bangalore,Kadugodi,-,Rs. 13528 - 16233,Rs. 18551 - 22262
2019-03-19 11:17,bangalore,Kaggadasapura,Rs. 9764 - 11624,Rs. 15172 - 17850,Rs. 18105 - 21726
2019-03-19 11:17,bangalore,Kalyan Nagar,Rs. 8882 - 10285,Rs. 15286 - 19108,Rs. 21420 - 26180
2019-03-19 11:17,bangalore,Kammanahalli,-,Rs. 14450 - 17850,Rs. 22950 - 26775
2019-03-19 11:17,bangalore,Kannamangala,-,Rs. 12638 - 14443,Rs. 16320 - 20400
2019-03-19 11:17,bangalore,Kartik Nagar,Rs. 9350 - 12325,Rs. 17595 - 20528,Rs. 22950 - 29325
2019-03-19 11:17,bangalore,Kasavanhalli,-,Rs. 17167 - 20028,Rs. 23730 - 27685
2019-03-19 11:17,bangalore,Kasturi Nagar,Rs. 10282 - 11424,-,Rs. 21299 - 26311
2019-03-19 11:17,bangalore,Kaverappa Layout,-,-,-
2019-03-19 11:17,bangalore,Kodigehalli,-,Rs. 12126 - 13858,-
2019-03-19 11:17,bangalore,Kodihalli,-,Rs. 18700 - 22440,-
2019-03-19 11:17,bangalore,KR Puram,-,Rs. 11890 - 14634,-
2019-03-19 11:17,bangalore,Kundalahalli,-,Rs. 16150 - 22100,Rs. 22340 - 28910
2019-03-19 11:17,bangalore,Kundalahalli Colony,-,Rs. 21866 - 24990,-
2019-03-19 11:17,bangalore,Lakshminarayana Pura,-,Rs. 24643 - 29777,Rs. 24854 - 32310
2019-03-19 11:17,bangalore,Lingarajapuram,-,-,-
2019-03-19 11:17,bangalore,Mahadevpura,Rs. 11492 - 12376,Rs. 17054 - 19747,Rs. 24650 - 29580
2019-03-19 11:17,bangalore,Malleshpalya,Rs. 10341 - 12221,Rs. 15042 - 16812,-
2019-03-19 11:17,bangalore,Marathahalli,Rs. 10727 - 13409,Rs. 17765 - 22440,Rs. 25500 - 31875
2019-03-19 11:17,bangalore,Munnekollal,Rs. 9562 - 11156,Rs. 14960 - 17765,-
2019-03-19 11:17,bangalore,Murugeshpalya,Rs. 12424 - 14494,Rs. 17118 - 20379,Rs. 20570 - 25245
2019-03-19 11:17,bangalore,Nagavarapalya,-,Rs. 20272 - 21894,-
2019-03-19 11:17,bangalore,Nagondanahalli,-,Rs. 12792 - 14620,-
2019-03-19 11:17,bangalore,Nallurhalli,-,Rs. 17000 - 18700,Rs. 23143 - 25579
2019-03-19 11:17,bangalore,New Thippasandra,Rs. 12464 - 14382,Rs. 20327 - 22175,-
2019-03-19 11:17,bangalore,NRI Layout,-,Rs. 11475 - 14344,-
2019-03-19 11:17,bangalore,Old Airport Road,-,Rs. 19907 - 23888,-
2019-03-19 11:17,bangalore,Old Madras Road,-,Rs. 12840 - 15592,Rs. 17612 - 21386
2019-03-19 11:17,bangalore,OMBR Layout,-,Rs. 17901 - 18896,-
2019-03-19 11:17,bangalore,Outer Ring Road East,-,-,Rs. 34564 - 39073
2019-03-19 11:17,bangalore,Pai Layout,-,Rs. 19074 - 19941,-
2019-03-19 11:17,bangalore,Panathur,-,Rs. 20528 - 24990,Rs. 23273 - 25600
2019-03-19 11:17,bangalore,Pattandur Agrahara,-,Rs. 19421 - 21270,-
2019-03-19 11:17,bangalore,Puttappa Layout,-,Rs. 21212 - 23056,-
2019-03-19 11:17,bangalore,Ramagondanahalli,-,Rs. 18008 - 19009,Rs. 27693 - 30770
2019-03-19 11:17,bangalore,Ramamurthy Nagar,-,Rs. 12162 - 13030,-
2019-03-19 11:17,bangalore,Sarjapur,-,-,-
2019-03-19 11:17,bangalore,Sarjapur  Road,Rs. 10264 - 11495,Rs. 17765 - 22440,Rs. 25840 - 31280
2019-03-19 11:17,bangalore,Sathya Layout,Rs. 11934 - 12818,-,-
2019-03-19 11:17,bangalore,Seegehalli,-,Rs. 13090 - 14960,Rs. 19316 - 20604
2019-03-19 11:17,bangalore,Seetharampalya,-,Rs. 18475 - 21114,-
2019-03-19 11:17,bangalore,Silver Springs Layout,-,-,-
2019-03-19 11:17,bangalore,Sompura,-,Rs. 9536 - 11003,Rs. 12607 - 15759
2019-03-19 11:17,bangalore,Sonnenahalli,-,-,-
2019-03-19 11:17,bangalore,TC Palaya,-,Rs. 12852 - 15606,-
2019-03-19 11:17,bangalore,Thigalarapalya,-,-,Rs. 31492 - 33150
2019-03-19 11:17,bangalore,Thubarahalli,-,-,Rs. 21038 - 25245
2019-03-19 11:17,bangalore,Varthur,Rs. 7140 - 7140,Rs. 14416 - 16218,Rs. 16184 - 20808
2019-03-19 11:17,bangalore,Varthur Road,-,Rs. 15129 - 17799,-
2019-03-19 11:17,bangalore,Vasanth Nagar,-,-,-
2019-03-19 11:17,bangalore,Vignana Nagar,Rs. 9962 - 12452,Rs. 14927 - 15805,Rs. 17850 - 19125
2019-03-19 11:17,bangalore,Whitefield,-,Rs. 15852 - 20514,Rs. 21202 - 26503
2019-03-19 11:17,bangalore,Yemlur,-,-,-
2019-03-19 11:17,bangalore,Abbigere,-,Rs. 12559 - 13396,-
2019-03-19 11:17,bangalore,Abshot Layout,-,Rs. 40424 - 46065,Rs. 57800 - 65025
2019-03-19 11:17,bangalore,Amruthahalli,-,Rs. 12920 - 14535,-
2019-03-19 11:17,bangalore,Ashirvad Colony,-,-,-
2019-03-19 11:17,bangalore,Ashwathnagar,-,Rs. 11717 - 15623,-
2019-03-19 11:17,bangalore,Avalahalli,-,-,-
2019-03-19 11:17,bangalore,Babusapalaya,-,Rs. 14025 - 15895,-
2019-03-19 11:17,bangalore,Budigere,-,Rs. 13872 - 14797,Rs. 16320 - 19040
2019-03-19 11:17,bangalore,Chikkabanavar,-,Rs. 6487 - 8920,-
2019-03-19 11:17,bangalore,Chokkanahalli,-,Rs. 17071 - 17969,Rs. 15326 - 20042
2019-03-19 11:17,bangalore,Coconut Grove Layout,-,-,-
2019-03-19 11:17,bangalore,Dasarahalli,-,Rs. 13090 - 14960,-
2019-03-19 11:17,bangalore,Devanahalli,-,-,Rs. 11546 - 14433
2019-03-19 11:17,bangalore,Devi Nagar,-,Rs. 12031 - 13750,-
2019-03-19 11:17,bangalore,Doddaballapur,-,-,-
2019-03-19 11:17,bangalore,Dollars Colony,-,-,Rs. 28900 - 34000
2019-03-19 11:17,bangalore,Hebbal,-,Rs. 15341 - 19176,Rs. 24453 - 32094
2019-03-19 11:17,bangalore,Hebbal Kempapura,-,Rs. 16320 - 20400,Rs. 32183 - 36571
2019-03-19 11:17,bangalore,Hegde Nagar,-,Rs. 14810 - 16662,Rs. 23554 - 26324
2019-03-19 11:17,bangalore,Hennur,Rs. 9575 - 12767,Rs. 15895 - 18700,Rs. 23338 - 29172
2019-03-19 11:17,bangalore,Hennur Gardens,-,-,Rs. 21039 - 27614
2019-03-19 11:17,bangalore,Hennur Road,Rs. 9358 - 12478,Rs. 15895 - 18700,Rs. 23120 - 27455
2019-03-19 11:17,bangalore,Horamavu,-,Rs. 13399 - 16271,Rs. 15514 - 20288
2019-03-19 11:17,bangalore,Horamavu Agara,-,Rs. 13090 - 15895,Rs. 18790 - 20132
2019-03-19 11:17,bangalore,Horamavu Banaswadi,-,Rs. 13171 - 14049,-
2019-03-19 11:17,bangalore,IVC Road,-,-,Rs. 11546 - 14433
2019-03-19 11:17,bangalore,Jakkur,-,Rs. 16198 - 19235,-
2019-03-19 11:17,bangalore,Jakkur Plantation,-,-,Rs. 35737 - 45060
2019-03-19 11:17,bangalore,Jalahalli,-,Rs. 13872 - 15606,Rs. 19123 - 24587
2019-03-19 11:17,bangalore,Jalahalli East,-,Rs. 10532 - 12036,Rs. 13007 - 14865
2019-03-19 11:17,bangalore,Kanaka Nagar,-,-,Rs. 27425 - 34739
2019-03-19 11:17,bangalore,Karthik Nagar,Rs. 11985 - 14382,-,-
2019-03-19 11:17,bangalore,Kaval Byrasandra,-,Rs. 11220 - 14960,Rs. 18785 - 20995
2019-03-19 11:17,bangalore,Kempapura,-,Rs. 14363 - 17441,-
2019-03-19 11:17,bangalore,Kereguddadahalli,-,-,-
2019-03-19 11:17,bangalore,Kodigehaali,-,Rs. 11503 - 14158,Rs. 17149 - 19435
2019-03-19 11:17,bangalore,Kogilu,-,-,-
2019-03-19 11:17,bangalore,Kothanur,-,Rs. 13090 - 15895,Rs. 20075 - 22943
2019-03-19 11:17,bangalore,Malleshwaram,-,Rs. 25500 - 31620,Rs. 45363 - 48603
2019-03-19 11:17,bangalore,Maruthi Sevanagar,-,Rs. 16320 - 18360,-
2019-03-19 11:17,bangalore,Medahalli,-,Rs. 11900 - 13600,-
2019-03-19 11:17,bangalore,Nagavara,-,Rs. 16430 - 19329,Rs. 31246 - 34371
2019-03-19 11:17,bangalore,Nehru Nagar,-,-,-
2019-03-19 11:17,bangalore,R.T. Nagar,-,Rs. 14662 - 16618,Rs. 20183 - 25565
2019-03-19 11:17,bangalore,Rachenahalli,-,Rs. 14946 - 19617,Rs. 19992 - 25704
2019-03-19 11:17,bangalore,Sadashiva Nagar,-,-,Rs. 62424 - 71604
2019-03-19 11:17,bangalore,Sahakara Nagar,-,Rs. 13459 - 18266,Rs. 22338 - 28295
2019-03-19 11:17,bangalore,Sanjay Nagar,-,-,Rs. 24480 - 29070
2019-03-19 11:17,bangalore,Sultan Palaya,-,Rs. 14158 - 16812,-
2019-03-19 11:17,bangalore,Thanisandra,-,Rs. 15837 - 18632,Rs. 23120 - 27455
2019-03-19 11:17,bangalore,Vasanth Nagar,-,Rs. 39270 - 45815,Rs. 55069 - 63999
2019-03-19 11:17,bangalore,Vidyaranyapura,-,Rs. 11067 - 13834,Rs. 13090 - 17850
2019-03-19 11:17,bangalore,Yelahanka,-,Rs. 13899 - 17870,Rs. 16420 - 21473
2019-03-19 11:17,bangalore,Yelahanka New Town,-,Rs. 10710 - 14280,Rs. 15470 - 20230
2019-03-19 11:17,bangalore,Yeshwanthpur,-,Rs. 24477 - 27669,Rs. 32145 - 39451
2019-03-19 11:17,chennai,Alapakkam,-,Rs. 6582 - 8228,-
2019-03-19 11:17,chennai,Alwarthirunagar,-,Rs. 10200 - 12240,-
2019-03-19 11:17,chennai,Arcot Road,Rs. 7521 - 8595,Rs. 12240 - 14535,Rs. 21314 - 27582
2019-03-19 11:17,chennai,Ayappakkam,-,-,-
2019-03-19 11:17,chennai,Chembarambakkam,-,Rs. 9518 - 10384,Rs. 16256 - 19508
2019-03-19 11:17,chennai,Gerugambakkam,-,Rs. 8534 - 9387,-
2019-03-19 11:17,chennai,Irungattukottai,-,Rs. 7473 - 8007,-
2019-03-19 11:17,chennai,Iyyappanthangal,-,Rs. 7667 - 9758,-
2019-03-19 11:17,chennai,Kattupakkam,-,-,-
2019-03-19 11:17,chennai,Kolapakkam,-,Rs. 8583 - 10144,-
2019-03-19 11:17,chennai,Koyambedu,-,Rs. 10115 - 13728,Rs. 14851 - 19094
2019-03-19 11:17,chennai,Madanandapuram,-,Rs. 9180 - 10710,-
2019-03-19 11:17,chennai,Maduravoyal,-,-,-
2019-03-19 11:17,chennai,Mangadu,-,-,-
2019-03-19 11:17,chennai,Mugalivakkam,-,Rs. 9945 - 12240,-
2019-03-19 11:17,chennai,Nerkundram,-,Rs. 11269 - 12879,-
2019-03-19 11:17,chennai,Poonamallee,-,-,Rs. 14219 - 17774
2019-03-19 11:17,chennai,Porur,-,-,Rs. 19125 - 25500
2019-03-19 11:17,chennai,Ramapuram,-,Rs. 12240 - 14535,Rs. 17468 - 19796
2019-03-19 11:17,chennai,Saligramam,-,Rs. 13728 - 16958,Rs. 24905 - 27396
2019-03-19 11:17,chennai,Sankareswarar Nagar,-,-,Rs. 24665 - 28029
2019-03-19 11:17,chennai,Sriperumbudur,-,-,-
2019-03-19 11:17,chennai,Thiruverkadu,-,Rs. 7480 - 8840,-
2019-03-19 11:17,chennai,Valasaravakkam,-,Rs. 11475 - 13770,Rs. 17493 - 22491
2019-03-19 11:17,chennai,Vanagaram,-,-,Rs. 13270 - 15482
2019-03-19 11:17,chennai,Virugambakkam,-,Rs. 12282 - 15172,Rs. 21632 - 27994
2019-03-19 11:17,chennai,Aminjikarai,-,Rs. 13600 - 16150,-
2019-03-19 11:17,chennai,Anna Salai,-,-,Rs. 110500 - 125970
2019-03-19 11:17,chennai,Arumbakkam,-,Rs. 13573 - 15269,Rs. 21236 - 25956
2019-03-19 11:17,chennai,Athreya Puram,-,Rs. 13627 - 15331,-
2019-03-19 11:17,chennai,Chetpet,-,-,Rs. 38611 - 50362
2019-03-19 11:17,chennai,Choolaimedu,Rs. 8522 - 9942,Rs. 14450 - 17000,Rs. 19720 - 23418
2019-03-19 11:17,chennai,Egmore,-,Rs. 20352 - 24776,Rs. 54251 - 65981
2019-03-19 11:17,chennai,Kilpauk,-,Rs. 18700 - 22440,Rs. 28560 - 34000
2019-03-19 11:17,chennai,Nelson Manickam Road,-,Rs. 16830 - 19635,Rs. 22440 - 25245
2019-03-19 11:17,chennai,Nungambakkam,-,Rs. 16065 - 19635,-
2019-03-19 11:17,chennai,Poes Garden,-,-,Rs. 117045 - 130815
2019-03-19 11:17,chennai,Sowrashtra Nagar,-,Rs. 15300 - 18700,-
2019-03-19 11:17,chennai,Sterling Road,-,Rs. 23154 - 26627,Rs. 34850 - 40078
2019-03-19 11:17,chennai,Thiyagaraya Nagar,-,Rs. 16490 - 22262,Rs. 47280 - 62577
2019-03-19 11:17,chennai,Triplicane,-,Rs. 14605 - 16596,-
2019-03-19 11:17,chennai,Abhiramapuram,-,-,Rs. 45815 - 57269
2019-03-19 11:17,chennai,Adambakkam,-,Rs. 10710 - 13005,-
2019-03-19 11:17,chennai,Adyar,Rs. 12750 - 14790,Rs. 21250 - 25500,Rs. 42840 - 56610
2019-03-19 11:17,chennai,Alandur,-,Rs. 16667 - 21053,Rs. 23035 - 28794
2019-03-19 11:17,chennai,Alwarpet,-,Rs. 22100 - 28900,Rs. 60690 - 78540
2019-03-19 11:17,chennai,Anakaputhur,-,-,-
2019-03-19 11:17,chennai,Arasankazhani,-,Rs. 10774 - 12431,-
2019-03-19 11:17,chennai,Ashok Nagar,-,Rs. 13770 - 16830,Rs. 24363 - 28662
2019-03-19 11:17,chennai,Baby Nagar,-,Rs. 15042 - 16812,-
2019-03-19 11:17,chennai,Besant Nagar,-,Rs. 22440 - 26180,Rs. 39270 - 47685
2019-03-19 11:17,chennai,Bhuvaneshwari Nagar,-,Rs. 13005 - 15300,-
2019-03-19 11:17,chennai,Boat Club,-,-,Rs. 121550 - 139230
2019-03-19 11:17,chennai,Camp Road,Rs. 5189 - 6133,Rs. 8711 - 10163,-
2019-03-19 11:17,chennai,Chettipunniyam,-,Rs. 9027 - 9779,-
2019-03-19 11:17,chennai,Chitlapakkam,-,Rs. 8808 - 10409,-
2019-03-19 11:17,chennai,Chromepet,Rs. 4675 - 6078,Rs. 7499 - 9544,-
2019-03-19 11:17,chennai,East Tambaram,-,-,-
2019-03-19 11:17,chennai,ECR,-,-,Rs. 30836 - 39246
2019-03-19 11:17,chennai,Egattur,-,Rs. 17381 - 20278,-
2019-03-19 11:17,chennai,Gopalapuram,-,-,-
2019-03-19 11:17,chennai,Gowrivakkam,-,Rs. 8228 - 10472,-
2019-03-19 11:17,chennai,GST Road,-,-,-
2019-03-19 11:17,chennai,Guduvancheri,-,Rs. 6365 - 8486,-
2019-03-19 11:17,chennai,Guindy,Rs. 7023 - 9501,Rs. 13728 - 17765,Rs. 19508 - 25245
2019-03-19 11:17,chennai,Habibullah Road,-,Rs. 20359 - 22056,Rs. 33130 - 42792
2019-03-19 11:17,chennai,Hastinapuram,-,-,-
2019-03-19 11:17,chennai,Indira Nagar,-,-,Rs. 34574 - 41488
2019-03-19 11:17,chennai,Jafferkhanpet,-,Rs. 11949 - 14605,-
2019-03-19 11:17,chennai,K.K. Nagar,-,Rs. 12860 - 15130,Rs. 21509 - 27245
2019-03-19 11:17,chennai,Kalakshetra Colony,-,Rs. 21016 - 24671,Rs. 40919 - 47974
2019-03-19 11:17,chennai,Kamaraj Nagar,-,-,Rs. 22497 - 29601
2019-03-19 11:17,chennai,Kandanchavadi,-,Rs. 11900 - 14875,-
2019-03-19 11:17,chennai,Kandigai,-,-,-
2019-03-19 11:17,chennai,Karapakkam,-,Rs. 12763 - 16166,Rs. 16052 - 17122
2019-03-19 11:17,chennai,Kattankulathur,-,-,Rs. 15096 - 20757
2019-03-19 11:17,chennai,Kazhipattur,-,Rs. 10310 - 11896,Rs. 12305 - 15660
2019-03-19 11:17,chennai,Keelkattalai,-,Rs. 9823 - 12846,-
2019-03-19 11:17,chennai,Kelambakkam,Rs. 5795 - 7865,-,Rs. 9180 - 11220
2019-03-19 11:17,chennai,Kodambakkam,Rs. 6690 - 7871,Rs. 16371 - 18827,Rs. 23800 - 26180
2019-03-19 11:17,chennai,Kotturpuram,-,Rs. 15300 - 18700,-
2019-03-19 11:17,chennai,Kovilambakkam,-,Rs. 10200 - 11050,Rs. 17850 - 21420
2019-03-19 11:17,chennai,Krishnapuri,-,-,Rs. 65057 - 67713
2019-03-19 11:17,chennai,Kundrathur,-,Rs. 7098 - 9227,-
2019-03-19 11:17,chennai,Madambakkam,-,Rs. 7160 - 9547,-
2019-03-19 11:17,chennai,Madipakkam,-,Rs. 9394 - 11743,-
2019-03-19 11:17,chennai,Mahindra City,-,Rs. 11587 - 13760,-
2019-03-19 11:17,chennai,Mambakkam,Rs. 8078 - 9425,-,Rs. 12622 - 14918
2019-03-19 11:17,chennai,Manapakkam,-,Rs. 12920 - 15342,-
2019-03-19 11:17,chennai,Mandaveli,-,-,-
2019-03-19 11:17,chennai,Manivakkam,-,-,-
2019-03-19 11:17,chennai,Maraimalai Nagar,-,-,Rs. 15902 - 19877
2019-03-19 11:17,chennai,Medavakkam,-,Rs. 9690 - 12112,Rs. 12641 - 16089
2019-03-19 11:17,chennai,Mehta Nagar,-,-,-
2019-03-19 11:17,chennai,MRC Nagar,-,Rs. 59310 - 78676,-
2019-03-19 11:17,chennai,Mudichur,-,-,-
2019-03-19 11:17,chennai,Mylapore,Rs. 8907 - 10604,-,-
2019-03-19 11:17,chennai,Nallambakkam,-,-,-
2019-03-19 11:17,chennai,Nanganallur,-,Rs. 10838 - 12282,-
2019-03-19 11:17,chennai,Nanmangalam,-,Rs. 6800 - 8160,-
2019-03-19 11:17,chennai,Navalur,Rs. 10445 - 11750,Rs. 13954 - 18314,Rs. 18003 - 21604
2019-03-19 11:17,chennai,New Perungalathur,-,Rs. 6640 - 8854,-
2019-03-19 11:17,chennai,Okkiyam Thuraipakkam,-,-,-
2019-03-19 11:17,chennai,Old Perungalathur,-,-,-
2019-03-19 11:17,chennai,OMR,-,Rs. 11602 - 14918,Rs. 15470 - 20230
2019-03-19 11:17,chennai,Oragadam,-,Rs. 7097 - 8387,-
2019-03-19 11:17,chennai,Padappai,-,Rs. 5738 - 7012,-
2019-03-19 11:17,chennai,Padur,-,Rs. 11271 - 12138,Rs. 14165 - 18028
2019-03-19 11:17,chennai,Palavakkam,Rs. 5610 - 7650,-,-
2019-03-19 11:17,chennai,Pallavaram,Rs. 8752 - 11669,Rs. 10627 - 12145,Rs. 14365 - 17680
2019-03-19 11:17,chennai,Pallikaranai,-,Rs. 12277 - 14165,Rs. 13483 - 17160
2019-03-19 11:17,chennai,Pammal,-,Rs. 7718 - 10033,Rs. 12155 - 15470
2019-03-19 11:17,chennai,Perumbakkam,-,Rs. 10973 - 12661,-
2019-03-19 11:17,chennai,Perungalathur,-,Rs. 7268 - 9690,-
2019-03-19 11:17,chennai,Perungudi,-,Rs. 14091 - 16440,Rs. 19244 - 24055
2019-03-19 11:17,chennai,Potheri,-,-,-
2019-03-19 11:17,chennai,Pudupakkam Village,Rs. 8854 - 10118,-,Rs. 7405 - 9051
2019-03-19 11:17,chennai,Puzhuthivakkam,-,-,-
2019-03-19 11:17,chennai,Radha Nagar,-,Rs. 7443 - 8796,-
2019-03-19 11:17,chennai,Rajakilpakkam,-,Rs. 7994 - 9448,-
2019-03-19 11:17,chennai,RA Puram,-,Rs. 21318 - 24871,Rs. 62475 - 83895
2019-03-19 11:17,chennai,Revathipuram,-,Rs. 6472 - 7910,-
2019-03-19 11:17,chennai,Saidapet,Rs. 6120 - 7650,-,-
